"Director"	"Year"	"AvgAS"	"AvgCS"
"Alfred Hitchcock"	1956	61.5449101796407	62.7245508982036
"Alfred Hitchcock"	1958	61.6075697211155	62.7888446215139
"Alfred Hitchcock"	1959	61.6719681908549	62.8628230616302
"Alfred Hitchcock"	1960	61.7361111111111	62.9305555555556
"Alfred Hitchcock"	1963	61.7782178217822	62.9960396039604
"Alfred Hitchcock"	1964	61.800395256917	63.0335968379447
"Alfred Hitchcock"	1966	61.7830374753452	63.0414201183432
"Alfred Hitchcock"	1969	61.7322834645669	63.0452755905512
"Alfred Hitchcock"	1972	61.7642436149312	63.0923379174853
"Alfred L. Werker"	1948	61.7627450980392	63.1313725490196
"Alfred Leone"	1973	61.7397260273973	63.1213307240704
"Alfred Sole"	1976	61.73828125	63.14453125
"Alfredo De Villa"	2007	61.682261208577	63.1072124756335
"Alfredo De Villa"	2008	61.6420233463035	63.0856031128405
"Alfredo Leone"	1973	61.6194174757282	63.0757281553398
"Ali Asad"	2009	61.5988372093023	62.9806201550388
"Ali Selim"	2006	61.6402321083172	63.0232108317215
"Alice Rohrwacher"	2012	61.6003861003861	63.0598455598456
"Alice Winocour"	2013	61.5818882466281	63.0789980732177
"Alice Winocour"	2016	61.5653846153846	63.1
"Alicia Scherson"	2013	61.5412667946257	63.1439539347409
"Alison Bagnall"	2012	61.5210727969349	63.1340996168582
"Alison Chernick"	2006	61.5105162523901	63.112810707457
"Alison Eastwood"	2007	61.5038167938931	63.0572519083969
"Alison Ellwood"	2011	61.5066666666667	63.0704761904762
"Alison Klayman"	2012	61.5551330798479	63.1349809885932
"Alison Klayman"	2017	61.5521821631879	63.157495256167
"Alison Klayman"	2018	61.5359848484849	63.1647727272727
"Alison Maclean"	1999	61.5746691871456	63.1984877126654
"Alison Maclean"	2002	61.5698113207547	63.1471698113208
"Alison Murray"	2006	61.5480225988701	63.1224105461394
"Alistair Legrand"	2015	61.468045112782	63.0845864661654
"Alister Grierson"	2011	61.422138836773	63.0225140712946
"Allan A. Goldstein"	1993	61.3670411985019	62.9044943820225
"Allan Arkush"	1981	61.2934579439252	62.7869158878505
"Allan Arkush"	1988	61.2108208955224	62.6772388059701
"Allan Burns"	1986	61.1936685288641	62.6219739292365
"Allan Dwan"	1929	61.2230483271375	62.6914498141264
"Allan Dwan"	1937	61.2467532467532	62.760667903525
"Allan Dwan"	1950	61.2814814814815	62.8296296296296
"Allan Moyle"	1995	61.3234750462107	62.7615526802218
"Allan Moyle"	2001	61.2638376383764	62.6457564575646
"Allan Moyle"	2007	61.2615101289134	62.6335174953959
"Allan Sekula"	2012	61.2224264705882	62.6488970588235
"Allen Coulter"	2010	61.2348623853211	62.5834862385321
"Allen E. Smith"	1976	61.2307692307692	62.6135531135531
"Allen Hughes"	1993	61.2888482632541	62.6489945155393
"Allen Hughes"	1995	61.3193430656934	62.6167883211679
"Allen Hughes"	2009	61.2732240437158	62.5701275045537
"Allen Hughes"	2010	61.2781818181818	62.5418181818182
"Allen Hughes"	2013	61.2395644283122	62.4791288566243
"Allen Wolf"	2010	61.1884057971015	62.3876811594203
"Allie Dvorin"	2011	61.119349005425	62.2748643761302
"Allison Anders"	1992	61.1425992779783	62.3050541516245
"Allison Anders"	1996	61.1906474820144	62.2410071942446
"Allison Anders"	2001	61.2208258527828	62.3087971274686
"Allison Berg"	2014	61.2347670250896	62.3602150537634
"Allison Brownmoore"	2017	61.2522361359571	62.4275491949911
"Alma Har'el"	2011	61.2803571428571	62.45
"Alma Har'el"	2017	61.2780748663102	62.4723707664884
"Alon Schwarz"	2017	61.3113879003559	62.5391459074733
"Alonso Mayo"	2013	61.3410301953819	62.5701598579041
"Alonso Ruizpalacios"	2015	61.3741134751773	62.6258865248227
"Alrick Brown"	2011	61.4035398230088	62.6920353982301
"Amanda Kernell"	2017	61.4540636042403	62.7491166077738
"Amanda Micheli"	2005	61.4832451499118	62.8095238095238
"Amanda Sthers"	2018	61.487676056338	62.7464788732394
"Amando de Ossorio"	1972	61.4833040421793	62.7363796133568
"Amber Fares"	2017	61.5263157894737	62.7859649122807
"Amei Wallach"	2008	61.5429071803853	62.830122591944
"Ami Canaan Mann"	2011	61.4825174825175	62.784965034965
"Ami Canaan Mann"	2015	61.4450261780105	62.783595113438
"Amin Matalqa"	2007	61.4756097560976	62.8066202090592
"Amir Bar-Lev"	2007	61.504347826087	62.8608695652174
"Amir Bar-Lev"	2010	61.5555555555556	62.9131944444444
"Amir Bar-Lev"	2014	61.5684575389948	62.9584055459272
"Amma Asante"	2014	61.6038062283737	62.9930795847751
"Amol Palekar"	2005	61.6096718480138	63
"Amos Gitai"	2000	61.6258620689655	63.0448275862069
"Amos Gitai"	2003	61.6213425129088	62.9896729776248
"Amos Gitai"	2004	61.5910652920962	62.9518900343643
"Amos Gitai"	2006	61.5454545454545	62.8885077186964
"Amos Poe"	1999	61.4691780821918	62.8270547945205
"Amy Berg"	2006	61.5162393162393	62.8905982905983
"Amy Berg"	2012	61.5597269624573	62.9470989761092
"Amy Berg"	2015	61.5093696763203	62.8926746166951
"Amy Browne"	2014	61.5425170068027	62.9132653061224
"Amy Glazer"	2011	61.5127334465195	62.9015280135823
"Amy Glazer"	2017	61.5779661016949	62.8796610169492
"Amy Heckerling"	1982	61.6091370558376	62.9052453468697
"Amy Heckerling"	1985	61.589527027027	62.8631756756757
"Amy Heckerling"	1989	61.5649241146712	62.8566610455312
"Amy Heckerling"	1990	61.5151515151515	62.7760942760943
"Amy Heckerling"	2000	61.4705882352941	62.7109243697479
"Amy Heckerling"	2012	61.4228187919463	62.6946308724832
"Amy Holden Jones"	1996	61.3819095477387	62.6130653266332
"Amy Redford"	2008	61.371237458194	62.5635451505017
"Amy Ziering Kofman"	2002	61.3656093489149	62.5959933222037
"Ana Asensio"	2017	61.33	62.6483333333333
"Ana Kokkinos"	1999	61.3444259567388	62.648918469218
"Ana Lily Amirpour"	2014	61.3671096345515	62.7043189368771
"Ana Lily Amirpour"	2017	61.3150912106136	62.6699834162521
"Ana Sofia Joanes"	2009	61.3526490066225	62.6771523178808
"Anaïs Barbeau-Lavalette"	2013	61.3520661157025	62.6661157024793
"Anand Siddharth"	2005	61.3745874587459	62.6996699669967
"Anand Tucker"	1998	61.4102141680395	62.7380560131796
"Anand Tucker"	2005	61.4046052631579	62.7335526315789
"Anand Tucker"	2008	61.4088669950739	62.7487684729064
"Anand Tucker"	2009	61.4327868852459	62.7934426229508
"Anand Tucker"	2010	61.4091653027823	62.7266775777414
"Anat Baron"	2009	61.4232026143791	62.733660130719
"Anatole Litvak"	1940	61.4885993485342	62.7947882736156
"Anatole Litvak"	1948	61.5503246753247	62.8928571428571
"Anatole Litvak"	1951	61.5607779578606	62.9529983792545
"Anatole Litvak"	1956	61.5857605177994	62.9967637540453
"Anders Østergaard"	2008	61.6316639741519	63.0516962843296
"Anders Anderson"	2010	61.5935483870968	62.95
"Anders Høgsbro Østergaard"	2008	61.6392914653784	63.0048309178744
"Anders Morgenthaler"	2013	61.5771704180064	62.959807073955
"Anders Rønnow Klarlund"	2004	61.6099518459069	62.9871589085072
"Anders Ronnow-Klarlund"	2004	61.6426282051282	63.0144230769231
"Anders Thomas Jensen"	2001	61.6896	63.0256
"Anders Thomas Jensen"	2004	61.723642172524	63.0255591054313
"Anders Thomas Jensen"	2007	61.7687400318979	63.03668261563
"András Salamon"	2011	61.7691082802548	63.0541401273885
"André Bonzel"	1992	61.8139904610493	63.0747217806041
"André De Toth"	1953	61.8301587301587	63.1253968253968
"André Heller"	2002	61.8431061806656	63.161648177496
"André Ovredal"	2011	61.8575949367089	63.1914556962025
"André Ovredal"	2016	61.86887835703	63.2274881516588
"André Téchiné"	1996	61.8943217665615	63.2728706624606
"André Téchiné"	2012	61.851968503937	63.2944881889764
"André Téchiné"	2015	61.8207547169811	63.2735849056604
"André Téchiné"	2016	61.839874411303	63.3218210361067
"Andrés Baiz"	2012	61.8557993730408	63.3479623824451
"Andrés Couturier"	2017	61.8028169014084	63.2754303599374
"Andrés Wood"	2013	61.8359375	63.290625
"Andrea Arnold"	2007	61.8502340093604	63.3291731669267
"Andrea Arnold"	2010	61.8769470404984	63.3722741433022
"Andrea Arnold"	2012	61.855365474339	63.3794712286159
"Andrea Arnold"	2016	61.8586956521739	63.4021739130435
"Andrea Blaugrund Nevins"	2011	61.8899224806202	63.4217054263566
"Andrea Segre"	2013	61.9164086687307	63.469040247678
"Andreas Dresen"	2008	61.9088098918083	63.5100463678516
"Andreas Johnsen"	2014	61.9166666666667	63.5555555555556
"Andreas Møl Dalsgaard"	2013	61.9522342064715	63.5562403697997
"Andrei Kravchuk"	2007	61.9769585253456	63.6405529953917
"Andrei Nekrasov"	2007	61.9754601226994	63.6411042944785
"Andrei Popov"	2014	61.9295558958652	63.572741194487
"Andrei Tarkovsky"	1962	61.9785932721713	63.6284403669725
"Andrei Tarkovsky"	1975	62.024427480916	63.6839694656489
"Andrei Tarkovsky"	1979	62.0716463414634	63.7393292682927
"Andrei Tarkovsky"	1984	62.1141552511416	63.7777777777778
"Andrei Tarkovsky"	1986	62.1565349544073	63.806990881459
"Andrew Adamson"	2001	62.1987860394537	63.8437025796662
"Andrew Adamson"	2004	62.2090909090909	63.880303030303
"Andrew Adamson"	2005	62.2072617246596	63.8986384266263
"Andrew Adamson"	2012	62.2009063444109	63.8716012084592
"Andrew Adamson"	2014	62.2021116138763	63.841628959276
"Andrew Beck Grace"	2017	62.1987951807229	63.8584337349398
"Andrew Becker (II)"	2017	62.2225563909774	63.8902255639098
"Andrew Bergman"	1990	62.2207207207207	63.9339339339339
"Andrew Bergman"	1994	62.2083958020989	63.9445277361319
"Andrew Bergman"	2000	62.1721556886228	63.8862275449102
"Andrew Black"	2003	62.1614349775785	63.8893871449925
"Andrew Black"	2007	62.1119402985075	63.8089552238806
"Andrew Bujalski"	2006	62.1251862891207	63.8435171385991
"Andrew Bujalski"	2009	62.0967261904762	63.8586309523809
"Andrew Bujalski"	2013	62.0832095096582	63.8930163447251
"Andrew Bujalski"	2015	62.0445103857567	63.9213649851632
"Andrew Cividino"	2015	62.0681481481481	63.9540740740741
"Andrew Davis"	1985	61.9955686853767	63.8862629246677
"Andrew Davis"	1988	61.9749262536873	63.8702064896755
"Andrew Davis"	1989	61.9455081001473	63.8703976435935
"Andrew Davis"	1993	61.9852941176471	63.9176470588235
"Andrew Davis"	1996	61.9339207048458	63.8472834067548
"Andrew Davis"	1998	61.9178885630498	63.8343108504399
"Andrew Davis"	2002	61.8667642752562	63.7686676427526
"Andrew Davis"	2003	61.8874269005848	63.7894736842105
"Andrew Dominik"	2001	61.9270072992701	63.8014598540146
"Andrew Dominik"	2007	61.9460641399417	63.8192419825073
"Andrew Dominik"	2012	61.919941775837	63.8340611353712
"Andrew Dosunmu"	2012	61.8691860465116	63.8066860465116
"Andrew Douglas"	2005	61.8548621190131	63.7489114658926
"Andrew Droz Palermo"	2014	61.8826086956522	63.7782608695652
"Andrew Droz Palermo"	2015	61.8379160636758	63.753979739508
"Andrew Erwin (II)"	2012	61.8627167630058	63.6921965317919
"Andrew Erwin (II)"	2014	61.8701298701299	63.6219336219336
"Andrew Erwin (II)"	2015	61.8962536023055	63.6325648414986
"Andrew Fleming"	1994	61.8863309352518	63.5827338129496
"Andrew Fleming"	1996	61.8908045977011	63.5632183908046
"Andrew Fleming"	2003	61.8593974175036	63.5208034433286
"Andrew Fleming"	2007	61.8553008595989	63.5
"Andrew Fleming"	2008	61.8454935622318	63.4992846924177
"Andrew Fleming"	2014	61.82	63.4285714285714
"Andrew Gallerani"	1997	61.8102710413695	63.4094151212553
"Andrew Grieve"	1998	61.8433048433048	63.4330484330484
"Andrew Gurland"	2005	61.8520625889047	63.4324324324324
"Andrew Gurland"	2010	61.8082386363636	63.3835227272727
"Andrew H. Leman"	1969	61.841134751773	63.4354609929078
"Andrew Haigh"	2009	61.7988668555241	63.4277620396601
"Andrew Haigh"	2011	61.8330975954738	63.4724186704385
"Andrew Haigh"	2015	61.840395480226	63.5197740112994
"Andrew Horn"	2005	61.8744710860367	63.5627644569817
"Andrew Horn"	2016	61.8732394366197	63.5859154929577
"Andrew J. Kuehn"	1999	61.8509142053446	63.5963431786217
"Andrew J. Smith"	2002	61.8258426966292	63.6109550561798
"Andrew J. Smith"	2014	61.8457223001403	63.6115007012623
"Andrew J. Smith"	2017	61.8445378151261	63.6526610644258
"Andrew Jarecki"	2003	61.8825174825175	63.6993006993007
"Andrew Jarecki"	2010	61.8477653631285	63.6564245810056
"Andrew Jay Cohen"	2017	61.8117154811715	63.5927475592748
"Andrew Kasch"	2010	61.8565459610028	63.6434540389972
"Andrew Kuehn"	1999	61.8344923504868	63.653685674548
"Andrew Kukura"	2008	61.8555555555556	63.6805555555556
"Andrew Lancaster"	2010	61.8294036061026	63.6699029126214
"Andrew Levitas"	2014	61.8227146814404	63.6246537396122
"Andrew Litvack"	2002	61.8271092669433	63.536652835408
"Andrew Loo"	2014	61.7845303867403	63.4668508287293
"Andrew MacLean"	2012	61.7848275862069	63.471724137931
"Andrew Marcus"	2012	61.8264462809917	63.3842975206612
"Andrew Marton"	1950	61.8239339752407	63.423658872077
"Andrew Marton"	1962	61.8626373626374	63.4615384615385
"Andrew Matthews"	2013	61.8532235939643	63.4759945130316
"Andrew Mogel"	2015	61.8	63.4575342465753
"Andrew Monument"	2009	61.8221614227086	63.5075239398085
"Andrew Morahan"	1993	61.775956284153	63.4275956284153
"Andrew Napier"	2015	61.806275579809	63.3819918144611
"Andrew Neel"	2006	61.8106267029973	63.41689373297
"Andrew Neel"	2007	61.8530612244898	63.4326530612245
"Andrew Neel"	2009	61.8342391304348	63.4225543478261
"Andrew Neel"	2016	61.8113975576662	63.4409769335142
"Andrew Niccol"	1997	61.8455284552846	63.4661246612466
"Andrew Niccol"	2005	61.8768606224628	63.4627875507443
"Andrew Niccol"	2011	61.8621621621622	63.4256756756757
"Andrew Niccol"	2013	61.8448043184885	63.3522267206478
"Andrew Niccol"	2015	61.8274932614555	63.3679245283019
"Andrew Okpeaha MacLean"	2012	61.8277254374159	63.3728129205922
"Andrew P. Jones"	2010	61.8212365591398	63.3951612903226
"Andrew Piddington"	2006	61.8	63.3597315436242
"Andrew Renzi"	2016	61.7479892761394	63.3083109919571
"Andrew Rossi"	2011	61.7657295850067	63.3293172690763
"Andrew Rossi"	2014	61.7874331550802	63.3542780748663
"Andrew Scheinman"	1994	61.7757009345794	63.3137516688919
"Andrew Shea"	2012	61.7906666666667	63.3493333333333
"Andrew Sipes"	1995	61.7256990679095	63.2822902796272
"Andrew Solt"	1988	61.7646276595745	63.3204787234043
"Andrew Stanton"	1998	61.7782204515272	63.3585657370518
"Andrew Stanton"	2003	61.8103448275862	63.4058355437666
"Andrew Stanton"	2012	61.8079470198675	63.3880794701987
"Andrew Stanton"	2016	61.8373015873016	63.4285714285714
"Andrew Sullivan"	2017	61.7859973579921	63.4068692206077
"Andrew Tennant"	1997	61.7889182058047	63.3667546174143
"Andrew Tennant"	2002	61.8102766798419	63.3333333333333
"Andrew Tennant"	2005	61.8105263157895	63.3394736842105
"Andrew Thompson"	2010	61.8475689881735	63.3837056504599
"Andrew Traucki"	2008	61.8175853018373	63.4041994750656
"Andrew Traucki"	2010	61.7903014416776	63.4246395806029
"Andrew Traucki"	2013	61.7395287958115	63.3874345549738
"Andrew V. McLaglen"	1963	61.7699346405229	63.3830065359477
"Andrew V. McLaglen"	1968	61.7558746736292	63.3263707571802
"Andrew V. McLaglen"	1969	61.7601043024772	63.2659713168188
"Andrew V. McLaglen"	1970	61.7760416666667	63.2916666666667
"Andrew van den Houten"	2005	61.7217165149545	63.2743823146944
"Andrew Wagner"	2004	61.7038961038961	63.2688311688312
"Andrew Wagner"	2007	61.7146562905318	63.2996108949416
"Andrew Young"	2016	61.7240932642487	63.3471502590674
"Andrews Jenkins"	2007	61.6985769728331	63.2871927554981
"Andrey Konchalovskiy"	1985	61.7170542635659	63.3139534883721
"Andrey Konchalovskiy"	1989	61.6765463917526	63.1932989690722
"Andrey Konchalovskiy"	2003	61.7027027027027	63.1634491634492
"Andrey Zvyagintsev"	2004	61.7429305912596	63.2043701799486
"Andrey Zvyagintsev"	2012	61.7573812580231	63.2426187419769
"Andrey Zvyagintsev"	2014	61.7794871794872	63.2884615384615
"Andrij Parekh"	2010	61.7989756722151	63.3188220230474
"Andrucha Waddington"	2001	61.8107416879795	63.3337595907928
"Andrzej Bartkowiak"	2000	61.8097062579821	63.2950191570881
"Andrzej Bartkowiak"	2001	61.7882653061224	63.2551020408163
"Andrzej Bartkowiak"	2003	61.7757961783439	63.2063694267516
"Andrzej Bartkowiak"	2005	61.7404580152672	63.1501272264631
"Andrzej Bartkowiak"	2009	61.6836086404066	63.0775095298602
"Andrzej Krakowski"	2008	61.6472081218274	63.0253807106599
"Andrzej Wajda"	1958	61.680608365019	63.0659062103929
"Andrzej Wajda"	2009	61.6974683544304	63.1050632911392
"Andy Abrahams Wilson"	2008	61.7307206068268	63.1276864728192
"Andy Baybutt"	2012	61.75	63.1603535353535
"Andy Bichlbaum"	2009	61.7692307692308	63.1790668348045
"Andy Bichlbaum"	2015	61.7619647355164	63.2002518891688
"Andy Byatt"	2005	61.7849056603774	63.2050314465409
"Andy Cadiff"	1997	61.7462311557789	63.1520100502513
"Andy Cadiff"	2004	61.7440401505646	63.0966122961104
"Andy Capper"	2013	61.718045112782	63.0538847117794
"Andy Cheng"	2007	61.6996245306633	62.9749687108886
"Andy Fickman"	2006	61.72125	62.95
"Andy Fickman"	2009	61.6991260923845	62.9238451935081
"Andy Fickman"	2010	61.6758104738155	62.8665835411471
"Andy Fickman"	2012	61.6724782067248	62.8094645080946
"Andy Fickman"	2015	61.636815920398	62.7375621890547
"Andy Garcia"	2005	61.639751552795	62.6906832298137
"Andy Goddard"	2015	61.6029776674938	62.682382133995
"Andy Goddard"	2016	61.543990086741	62.6493184634449
"Andy Grieve"	2015	61.5457920792079	62.615099009901
"Andy Hamilton"	2015	61.5562422744129	62.627935723115
"Andy Jones"	2003	61.5765432098765	62.6604938271605
"Andy Knight"	1997	61.5684340320592	62.5992601726264
"Andy Litvak"	2002	61.5726600985222	62.5221674876847
"Andy Mitton"	2011	61.5338253382534	62.5067650676507
"Andy Muschietti"	2013	61.5257985257985	62.5085995085995
"Andy Muschietti"	2017	61.5533742331288	62.5361963190184
"Andy Palmer"	2015	61.5257352941176	62.5379901960784
"Andy Romano"	1992	61.5250917992656	62.5544675642595
"Andy Serkis"	2017	61.5366748166259	62.5586797066015
"Andy Tennant"	1997	61.5396825396825	62.5225885225885
"Andy Tennant"	1998	61.5670731707317	62.5573170731707
"Andy Tennant"	2000	61.5700365408039	62.5432399512789
"Andy Tennant"	2002	61.5900243309002	62.5133819951338
"Andy Tennant"	2005	61.5905224787363	62.5200486026731
"Andy Tennant"	2008	61.5728155339806	62.4575242718447
"Andy Tennant"	2010	61.56	62.3975757575758
"Andy Wilson"	1997	61.5254237288136	62.3377723970944
"Anees Bazmee"	2011	61.5078597339782	62.3143893591294
"Ang Lee"	1993	61.5386473429952	62.3550724637681
"Ang Lee"	1994	61.5753920386007	62.3896260554885
"Ang Lee"	1995	61.6096385542169	62.4325301204819
"Ang Lee"	1997	61.6341756919374	62.4584837545126
"Ang Lee"	1999	61.6394230769231	62.4591346153846
"Ang Lee"	2001	61.6686674669868	62.500600240096
"Ang Lee"	2003	61.6294964028777	62.5
"Ang Lee"	2005	61.6538922155689	62.5293413173653
"Ang Lee"	2007	61.6806220095694	62.5418660287081
"Ang Lee"	2009	61.663082437276	62.5244922341697
"Ang Lee"	2012	61.6897374701671	62.5536992840095
"Ang Lee"	2016	61.6650774731824	62.5327771156138
"Angad Aulakh"	2016	61.6940476190476	62.475
"Angad Bhalla"	2013	61.7063020214031	62.5053507728894
"Angel Gracia"	2011	61.6817102137767	62.4560570071259
"Angela Bettis"	2013	61.6358244365362	62.423487544484
"Angela Christlieb"	2002	61.6386255924171	62.4514218009479
"Angela Robinson"	2005	61.610650887574	62.4272189349112
"Angela Robinson"	2017	61.6312056737589	62.4562647754137
"Angela Zumpe"	2012	61.5938606847698	62.4332939787485
"Angelin Preljocaj"	2017	61.5872641509434	62.4575471698113
"Angelina Jolie"	2011	61.5700824499411	62.4487632508834
"Angelina Jolie"	2014	61.58	62.4352941176471
"Angelina Jolie"	2015	61.5417156286722	62.4018801410106
"Angelina Jolie"	2017	61.5633802816901	62.4319248826291
"Angelina Maccarone"	2011	61.5498241500586	62.4560375146542
"Angelo Pizzo"	2015	61.5679156908665	62.42037470726
"Angus MacLachlan"	2014	61.5333333333333	62.4198830409357
"Angus MacLane"	2013	61.5595794392523	62.4556074766355
"Angus MacLane"	2016	61.585764294049	62.4924154025671
"Angus MacQueen"	2014	61.5641025641026	62.493006993007
"Anh Hung Tran"	1993	61.5878928987194	62.5366705471478
"Anh Hung Tran"	2012	61.5744186046512	62.55
"Anjelica Huston"	1999	61.5853658536585	62.5249709639954
"Ann Hui"	2012	61.6136890951276	62.5603248259861
"Ann McElhinney"	2013	61.6268829663963	62.5457705677868
"Anna Axster"	2016	61.6122685185185	62.4930555555556
